id,member_id,member_name,party,state,chamber,symbol,asset_name,transaction_date,filing_date,transaction_type,amount_from,amount_to,owner_type,committee,filing_delay_days,avg_amount,sector
1306,411,Betty Thomas,D,NE,House,EMR,EMR Corporation,2025-01-23,2025-03-06,Purchase,50000,100000,Spouse,Small Business,42,75000.0,Industrial
1307,411,Betty Thomas,D,NE,House,COF,COF Corporation,2024-01-13,2024-01-25,Purchase,50000,100000,Self,Small Business,12,75000.0,Financial
1308,411,Betty Thomas,D,NE,House,KMI,KMI Corporation,2024-09-23,2024-10-14,Purchase,50000,100000,Spouse,Small Business,21,75000.0,Energy
1309,411,Betty Thomas,D,NE,House,ADBE,ADBE Corporation,2021-08-25,2021-10-29,Purchase,15000,50000,Spouse,Small Business,65,32500.0,Technology
1310,411,Betty Thomas,D,NE,House,META,Meta Platforms Inc,2024-10-28,2024-12-03,Purchase,15000,50000,Self,Small Business,36,32500.0,Technology
1311,411,Betty Thomas,D,NE,House,GILD,GILD Corporation,2021-12-28,2022-02-07,Purchase,15000,50000,Self,Small Business,41,32500.0,Healthcare
1312,411,Betty Thomas,D,NE,House,GS,GS Corporation,2024-05-23,2024-06-30,Sale,15000,50000,Self,Small Business,38,32500.0,Financial
1313,411,Betty Thomas,D,NE,House,PG,The Procter & Gamble Company,2023-05-14,2023-05-30,Purchase,50000,100000,Self,Small Business,16,75000.0,Consumer
1314,414,Jessica Jones,R,ID,House,SBUX,SBUX Corporation,2021-09-19,2021-10-31,Purchase,15000,50000,Self,Financial Services,42,32500.0,Consumer
1315,414,Jessica Jones,R,ID,House,PNC,PNC Corporation,2022-05-26,2022-08-15,Sale,15000,50000,Self,Financial Services,81,32500.0,Financial
1316,414,Jessica Jones,R,ID,House,LOW,LOW Corporation,2023-04-23,2023-07-29,Purchase,50000,100000,Self,Financial Services,97,75000.0,Consumer
1317,414,Jessica Jones,R,ID,House,GS,GS Corporation,2025-05-14,2025-06-20,Purchase,50000,100000,Self,Financial Services,37,75000.0,Financial
1318,414,Jessica Jones,R,ID,House,ADBE,ADBE Corporation,2024-11-18,2024-12-21,Purchase,15000,50000,Self,Financial Services,33,32500.0,Technology
1319,414,Jessica Jones,R,ID,House,PNC,PNC Corporation,2024-02-28,2024-03-31,Sale,50000,100000,Spouse,Financial Services,32,75000.0,Financial
1320,414,Jessica Jones,R,ID,House,BAC,Bank of America Corp,2024-03-01,2024-03-29,Sale,15000,50000,Self,Financial Services,28,32500.0,Financial
1321,414,Jessica Jones,R,ID,House,TFC,TFC Corporation,2022-06-12,2022-07-19,Sale,15000,50000,Self,Financial Services,37,32500.0,Financial
1322,414,Jessica Jones,R,ID,House,PSX,PSX Corporation,2021-10-08,2021-11-07,Purchase,50000,100000,Self,Financial Services,30,75000.0,Energy
1323,414,Jessica Jones,R,ID,House,DHR,DHR Corporation,2023-03-30,2023-06-07,Purchase,50000,100000,Self,Financial Services,69,75000.0,Healthcare
1324,414,Jessica Jones,R,ID,House,DHR,DHR Corporation,2023-09-26,2023-12-10,Sale,50000,100000,Self,Financial Services,75,75000.0,Healthcare
1325,414,Jessica Jones,R,ID,House,WFC,Wells Fargo & Company,2023-06-06,2023-06-25,Purchase,15000,50000,Spouse,Financial Services,19,32500.0,Financial
1326,415,Robert White,R,ID,House,C,C Corporation,2023-11-04,2023-11-28,Sale,50000,100000,Self,Agriculture,24,75000.0,Financial
1327,415,Robert White,R,ID,House,EMR,EMR Corporation,2024-12-31,2025-01-30,Purchase,100000,250000,Spouse,Agriculture,30,175000.0,Industrial
1328,415,Robert White,R,ID,House,CRM,CRM Corporation,2023-08-01,2023-10-02,Purchase,100000,250000,Self,Agriculture,62,175000.0,Technology
1329,415,Robert White,R,ID,House,AMZN,Amazon.com Inc,2025-04-28,2025-05-15,Purchase,100000,250000,Spouse,Agriculture,17,175000.0,Technology
1330,415,Robert White,R,ID,House,AAPL,Apple Inc,2023-09-28,2023-10-11,Purchase,100000,250000,Spouse,Agriculture,13,175000.0,Technology
1331,415,Robert White,R,ID,House,AMZN,Amazon.com Inc,2022-03-26,2022-05-25,Purchase,50000,100000,Self,Agriculture,60,75000.0,Technology
1332,415,Robert White,R,ID,House,COST,COST Corporation,2025-04-13,2025-05-04,Purchase,100000,250000,Spouse,Agriculture,21,175000.0,Consumer
1333,415,Robert White,R,ID,House,ABT,ABT Corporation,2025-04-09,2025-05-02,Purchase,100000,250000,Spouse,Agriculture,23,175000.0,Healthcare
1334,415,Robert White,R,ID,House,LMT,LMT Corporation,2023-10-16,2023-11-20,Purchase,100000,250000,Self,Agriculture,35,175000.0,Industrial
1335,415,Robert White,R,ID,House,NVDA,NVIDIA Corporation,2021-12-23,2022-05-09,Purchase,100000,250000,Spouse,Agriculture,137,175000.0,Technology
1336,417,Kimberly Smith,R,HI,House,NVDA,NVIDIA Corporation,2022-10-08,2022-10-27,Purchase,15000,50000,Spouse,Agriculture,19,32500.0,Technology
1337,417,Kimberly Smith,R,HI,House,LOW,LOW Corporation,2022-11-17,2022-12-13,Purchase,15000,50000,Self,Agriculture,26,32500.0,Consumer
1338,420,Sarah Davis,D,ME,House,EMR,EMR Corporation,2022-05-03,2022-06-17,Purchase,1000,15000,Spouse,Education & Labor,45,8000.0,Industrial
1339,420,Sarah Davis,D,ME,House,ADBE,ADBE Corporation,2025-04-11,2025-05-22,Purchase,1000,15000,Self,Education & Labor,41,8000.0,Technology
1340,420,Sarah Davis,D,ME,House,GILD,GILD Corporation,2025-04-30,2025-07-22,Purchase,1000,15000,Self,Education & Labor,83,8000.0,Healthcare
1341,422,Kimberly Mitchell,R,RI,House,PEP,PEP Corporation,2023-02-21,2023-03-18,Purchase,50000,100000,Self,Ways & Means,25,75000.0,Consumer
1342,425,Robert Clark,R,MT,House,LOW,LOW Corporation,2024-07-02,2024-08-05,Purchase,50000,100000,Spouse,Oversight,34,75000.0,Consumer
1343,425,Robert Clark,R,MT,House,MMM,MMM Corporation,2025-03-21,2025-04-20,Sale,50000,100000,Child,Oversight,30,75000.0,Industrial
1344,425,Robert Clark,R,MT,House,MSFT,Microsoft Corporation,2024-10-21,2024-10-31,Sale,15000,50000,Self,Oversight,10,32500.0,Technology
1345,425,Robert Clark,R,MT,House,WMT,Walmart Inc,2023-03-05,2023-03-23,Sale,15000,50000,Spouse,Oversight,18,32500.0,Consumer
1346,425,Robert Clark,R,MT,House,RTX,RTX Corporation,2024-01-07,2024-02-14,Purchase,1000,15000,Self,Oversight,38,8000.0,Industrial
1347,425,Robert Clark,R,MT,House,GS,GS Corporation,2024-02-20,2024-03-14,Sale,15000,50000,Self,Oversight,23,32500.0,Financial
1348,425,Robert Clark,R,MT,House,TSLA,Tesla Inc,2023-09-27,2023-10-25,Purchase,15000,50000,Self,Oversight,28,32500.0,Technology
1349,425,Robert Clark,R,MT,House,ADBE,ADBE Corporation,2023-12-23,2024-03-09,Purchase,15000,50000,Self,Oversight,77,32500.0,Technology
1350,426,Paul White,D,DE,House,JPM,JPMorgan Chase & Co,2025-04-21,2025-05-04,Purchase,15000,50000,Self,Financial Services,13,32500.0,Financial
1351,426,Paul White,D,DE,House,WFC,Wells Fargo & Company,2024-07-18,2024-07-30,Purchase,1000,15000,Self,Financial Services,12,8000.0,Financial
1352,426,Paul White,D,DE,House,COF,COF Corporation,2022-06-17,2022-07-15,Sale,15000,50000,Self,Financial Services,28,32500.0,Financial
1353,426,Paul White,D,DE,House,COF,COF Corporation,2022-10-12,2022-11-29,Sale,15000,50000,Self,Financial Services,48,32500.0,Financial
1354,426,Paul White,D,DE,House,TFC,TFC Corporation,2021-11-07,2021-11-19,Purchase,1000,15000,Spouse,Financial Services,12,8000.0,Financial
1355,427,Nancy Hall,D,SD,House,TFC,TFC Corporation,2022-09-05,2022-10-05,Purchase,1000,15000,Child,Financial Services,30,8000.0,Financial
1356,427,Nancy Hall,D,SD,House,JPM,JPMorgan Chase & Co,2022-04-01,2022-08-01,Purchase,15000,50000,Self,Financial Services,122,32500.0,Financial
1357,427,Nancy Hall,D,SD,House,WFC,Wells Fargo & Company,2024-03-05,2024-03-17,Sale,50000,100000,Spouse,Financial Services,12,75000.0,Financial
1358,427,Nancy Hall,D,SD,House,USB,USB Corporation,2024-03-13,2024-05-15,Purchase,50000,100000,Self,Financial Services,63,75000.0,Financial
1359,427,Nancy Hall,D,SD,House,WFC,Wells Fargo & Company,2023-03-08,2023-04-03,Purchase,50000,100000,Self,Financial Services,26,75000.0,Financial
1360,427,Nancy Hall,D,SD,House,TGT,TGT Corporation,2021-11-09,2021-12-11,Purchase,50000,100000,Self,Financial Services,32,75000.0,Consumer
1361,427,Nancy Hall,D,SD,House,COF,COF Corporation,2023-07-06,2023-08-16,Purchase,15000,50000,Self,Financial Services,41,32500.0,Financial
1362,427,Nancy Hall,D,SD,House,MS,MS Corporation,2022-04-29,2022-05-20,Purchase,15000,50000,Child,Financial Services,21,32500.0,Financial
1363,427,Nancy Hall,D,SD,House,EOG,EOG Corporation,2021-12-29,2022-01-19,Purchase,50000,100000,Spouse,Financial Services,21,75000.0,Energy
1364,427,Nancy Hall,D,SD,House,COF,COF Corporation,2022-09-03,2022-09-14,Sale,15000,50000,Self,Financial Services,11,32500.0,Financial
1365,427,Nancy Hall,D,SD,House,UPS,UPS Corporation,2022-05-21,2022-06-06,Purchase,15000,50000,Spouse,Financial Services,16,32500.0,Industrial
1366,427,Nancy Hall,D,SD,House,C,C Corporation,2024-10-11,2024-10-25,Purchase,15000,50000,Self,Financial Services,14,32500.0,Financial
1367,427,Nancy Hall,D,SD,House,COF,COF Corporation,2024-06-15,2024-07-25,Purchase,15000,50000,Self,Financial Services,40,32500.0,Financial
1368,431,Robert Hall,R,WY,House,USB,USB Corporation,2024-05-20,2024-06-09,Purchase,100000,250000,Self,Budget,20,175000.0,Financial
1369,431,Robert Hall,R,WY,House,ADBE,ADBE Corporation,2023-03-27,2023-04-20,Sale,50000,100000,Self,Budget,24,75000.0,Technology
1370,431,Robert Hall,R,WY,House,LOW,LOW Corporation,2021-09-10,2021-10-03,Sale,50000,100000,Self,Budget,23,75000.0,Consumer
1371,436,Chuck Schumer,D,NY,Senate,PG,The Procter & Gamble Company,2021-08-10,2021-08-27,Purchase,15000,50000,Self,Majority Leader,17,32500.0,Consumer
1372,437,Mitch McConnell,R,KY,Senate,BIIB,BIIB Corporation,2023-09-03,2023-10-07,Sale,1000000,5000000,Spouse,Minority Leader,34,3000000.0,Healthcare
1373,437,Mitch McConnell,R,KY,Senate,BAC,Bank of America Corp,2021-12-28,2022-01-20,Sale,1000000,5000000,Self,Minority Leader,23,3000000.0,Financial
1374,437,Mitch McConnell,R,KY,Senate,TFC,TFC Corporation,2024-09-14,2024-10-02,Purchase,1000000,5000000,Self,Minority Leader,18,3000000.0,Financial
1375,437,Mitch McConnell,R,KY,Senate,CAT,Caterpillar Inc,2022-09-26,2022-11-09,Purchase,500000,1000000,Self,Minority Leader,44,750000.0,Industrial
1376,437,Mitch McConnell,R,KY,Senate,ORCL,ORCL Corporation,2024-04-14,2024-06-19,Sale,1000000,5000000,Self,Minority Leader,66,3000000.0,Technology
1377,437,Mitch McConnell,R,KY,Senate,PEP,PEP Corporation,2023-02-16,2023-03-01,Purchase,1000000,5000000,Self,Minority Leader,13,3000000.0,Consumer
1378,438,Joe Manchin,D,WV,Senate,VLO,VLO Corporation,2021-08-21,2021-09-07,Purchase,500000,1000000,Self,Energy & Natural Resources,17,750000.0,Energy
1379,438,Joe Manchin,D,WV,Senate,ADBE,ADBE Corporation,2023-06-16,2023-07-12,Purchase,1000000,5000000,Self,Energy & Natural Resources,26,3000000.0,Technology
1380,438,Joe Manchin,D,WV,Senate,PSX,PSX Corporation,2024-04-24,2024-05-18,Sale,500000,1000000,Self,Energy & Natural Resources,24,750000.0,Energy
1381,438,Joe Manchin,D,WV,Senate,OKE,OKE Corporation,2023-06-28,2023-07-29,Sale,250000,500000,Self,Energy & Natural Resources,31,375000.0,Energy
1382,438,Joe Manchin,D,WV,Senate,OKE,OKE Corporation,2022-03-12,2022-03-24,Purchase,1000000,5000000,Self,Energy & Natural Resources,12,3000000.0,Energy
1383,438,Joe Manchin,D,WV,Senate,USB,USB Corporation,2025-06-26,2025-09-23,Purchase,500000,1000000,Self,Energy & Natural Resources,89,750000.0,Financial
1384,438,Joe Manchin,D,WV,Senate,TFC,TFC Corporation,2025-03-10,2025-04-03,Sale,500000,1000000,Self,Energy & Natural Resources,24,750000.0,Financial
1385,438,Joe Manchin,D,WV,Senate,SLB,SLB Corporation,2022-07-17,2022-07-28,Purchase,1000000,5000000,Spouse,Energy & Natural Resources,11,3000000.0,Energy
1386,438,Joe Manchin,D,WV,Senate,AAPL,Apple Inc,2023-04-15,2023-05-18,Purchase,1000000,5000000,Self,Energy & Natural Resources,33,3000000.0,Technology
1387,438,Joe Manchin,D,WV,Senate,META,Meta Platforms Inc,2023-09-17,2023-10-14,Purchase,250000,500000,Self,Energy & Natural Resources,27,375000.0,Technology
1388,438,Joe Manchin,D,WV,Senate,CAT,Caterpillar Inc,2025-02-18,2025-03-17,Purchase,1000000,5000000,Self,Energy & Natural Resources,27,3000000.0,Industrial
1389,438,Joe Manchin,D,WV,Senate,VLO,VLO Corporation,2022-08-14,2022-09-22,Purchase,250000,500000,Self,Energy & Natural Resources,39,375000.0,Energy
1390,438,Joe Manchin,D,WV,Senate,XOM,Exxon Mobil Corporation,2022-03-03,2022-04-17,Purchase,1000000,5000000,Self,Energy & Natural Resources,45,3000000.0,Energy
1391,438,Joe Manchin,D,WV,Senate,KMI,KMI Corporation,2023-02-22,2023-03-11,Sale,500000,1000000,Self,Energy & Natural Resources,17,750000.0,Energy
1392,438,Joe Manchin,D,WV,Senate,PSX,PSX Corporation,2024-10-09,2024-11-01,Sale,1000000,5000000,Spouse,Energy & Natural Resources,23,3000000.0,Energy
1393,438,Joe Manchin,D,WV,Senate,XOM,Exxon Mobil Corporation,2025-02-15,2025-04-01,Purchase,500000,1000000,Self,Energy & Natural Resources,45,750000.0,Energy
1394,438,Joe Manchin,D,WV,Senate,XOM,Exxon Mobil Corporation,2023-03-28,2023-04-21,Purchase,250000,500000,Self,Energy & Natural Resources,24,375000.0,Energy
1395,438,Joe Manchin,D,WV,Senate,CRM,CRM Corporation,2022-10-16,2023-01-12,Purchase,500000,1000000,Spouse,Energy & Natural Resources,88,750000.0,Technology
1396,438,Joe Manchin,D,WV,Senate,SLB,SLB Corporation,2023-02-19,2023-07-06,Purchase,250000,500000,Self,Energy & Natural Resources,137,375000.0,Energy
1397,439,Kyrsten Sinema,I,AZ,Senate,COF,COF Corporation,2023-08-21,2024-02-22,Purchase,1000,15000,Self,Banking,185,8000.0,Financial
1398,439,Kyrsten Sinema,I,AZ,Senate,JPM,JPMorgan Chase & Co,2022-10-15,2022-11-03,Purchase,1000,15000,Self,Banking,19,8000.0,Financial
1399,439,Kyrsten Sinema,I,AZ,Senate,USB,USB Corporation,2022-09-24,2022-11-01,Purchase,1000,15000,Self,Banking,38,8000.0,Financial
1400,439,Kyrsten Sinema,I,AZ,Senate,BIIB,BIIB Corporation,2023-11-17,2023-12-04,Sale,1000,15000,Self,Banking,17,8000.0,Healthcare
1401,439,Kyrsten Sinema,I,AZ,Senate,PNC,PNC Corporation,2022-08-14,2022-09-16,Purchase,1000,15000,Self,Banking,33,8000.0,Financial
1402,439,Kyrsten Sinema,I,AZ,Senate,CAT,Caterpillar Inc,2021-12-06,2022-01-19,Purchase,1000,15000,Self,Banking,44,8000.0,Industrial
1403,439,Kyrsten Sinema,I,AZ,Senate,JPM,JPMorgan Chase & Co,2025-04-18,2025-05-29,Sale,1000,15000,Spouse,Banking,41,8000.0,Financial
1404,439,Kyrsten Sinema,I,AZ,Senate,BA,The Boeing Company,2022-11-08,2022-11-19,Purchase,1000,15000,Self,Banking,11,8000.0,Industrial
1405,439,Kyrsten Sinema,I,AZ,Senate,GS,GS Corporation,2025-01-18,2025-02-22,Purchase,1000,15000,Spouse,Banking,35,8000.0,Financial
1406,439,Kyrsten Sinema,I,AZ,Senate,TFC,TFC Corporation,2022-03-14,2022-05-02,Sale,1000,15000,Self,Banking,49,8000.0,Financial
1407,439,Kyrsten Sinema,I,AZ,Senate,UNH,UnitedHealth Group Inc,2025-06-14,2025-06-28,Sale,1000,15000,Self,Banking,14,8000.0,Healthcare
1408,439,Kyrsten Sinema,I,AZ,Senate,WFC,Wells Fargo & Company,2023-02-09,2023-02-27,Sale,1000,15000,Spouse,Banking,18,8000.0,Financial
1409,439,Kyrsten Sinema,I,AZ,Senate,MS,MS Corporation,2021-09-01,2021-09-14,Sale,1000,15000,Self,Banking,13,8000.0,Financial
1410,439,Kyrsten Sinema,I,AZ,Senate,ADBE,ADBE Corporation,2023-09-03,2023-10-02,Purchase,1000,15000,Self,Banking,29,8000.0,Technology
1411,441,Ted Cruz,R,TX,Senate,ORCL,ORCL Corporation,2023-11-01,2023-11-24,Purchase,50000,100000,Self,Judiciary,23,75000.0,Technology
1412,441,Ted Cruz,R,TX,Senate,PEP,PEP Corporation,2025-06-25,2025-07-20,Sale,250000,500000,Self,Judiciary,25,375000.0,Consumer
1413,441,Ted Cruz,R,TX,Senate,HD,The Home Depot Inc,2022-12-20,2023-01-10,Purchase,50000,100000,Spouse,Judiciary,21,75000.0,Consumer
1414,441,Ted Cruz,R,TX,Senate,ADBE,ADBE Corporation,2022-09-08,2022-10-02,Purchase,100000,250000,Self,Judiciary,24,175000.0,Technology
1415,441,Ted Cruz,R,TX,Senate,CAT,Caterpillar Inc,2023-10-10,2023-11-03,Sale,50000,100000,Self,Judiciary,24,75000.0,Industrial
1416,441,Ted Cruz,R,TX,Senate,UPS,UPS Corporation,2025-02-27,2025-05-28,Purchase,250000,500000,Self,Judiciary,90,375000.0,Industrial
1417,442,Josh Hawley,R,MO,Senate,WFC,Wells Fargo & Company,2023-12-22,2024-04-03,Purchase,1000,15000,Self,Judiciary,103,8000.0,Financial
1418,442,Josh Hawley,R,MO,Senate,WFC,Wells Fargo & Company,2021-12-01,2021-12-16,Purchase,15000,50000,Spouse,Judiciary,15,32500.0,Financial
1419,443,Mark Warner,D,VA,Senate,HD,The Home Depot Inc,2023-04-16,2023-05-02,Sale,1000000,5000000,Child,Intelligence Chair,16,3000000.0,Consumer
1420,443,Mark Warner,D,VA,Senate,TMO,TMO Corporation,2021-09-22,2021-10-12,Purchase,1000000,5000000,Self,Intelligence Chair,20,3000000.0,Healthcare
1421,443,Mark Warner,D,VA,Senate,PNC,PNC Corporation,2023-03-13,2023-04-14,Purchase,1000000,5000000,Self,Intelligence Chair,32,3000000.0,Financial
1422,443,Mark Warner,D,VA,Senate,TMO,TMO Corporation,2023-02-19,2023-03-14,Purchase,1000000,5000000,Self,Intelligence Chair,23,3000000.0,Healthcare
1423,443,Mark Warner,D,VA,Senate,EOG,EOG Corporation,2021-11-05,2021-11-25,Purchase,1000000,5000000,Self,Intelligence Chair,20,3000000.0,Energy
1424,443,Mark Warner,D,VA,Senate,UNH,UnitedHealth Group Inc,2022-11-30,2022-12-10,Purchase,1000000,5000000,Self,Intelligence Chair,10,3000000.0,Healthcare
1425,443,Mark Warner,D,VA,Senate,XOM,Exxon Mobil Corporation,2023-10-10,2024-01-05,Sale,1000000,5000000,Self,Intelligence Chair,87,3000000.0,Energy
1426,443,Mark Warner,D,VA,Senate,COP,COP Corporation,2022-04-30,2022-06-12,Purchase,1000000,5000000,Self,Intelligence Chair,43,3000000.0,Energy
1427,443,Mark Warner,D,VA,Senate,MPC,MPC Corporation,2024-09-02,2024-10-02,Purchase,1000000,5000000,Spouse,Intelligence Chair,30,3000000.0,Energy
1428,443,Mark Warner,D,VA,Senate,LOW,LOW Corporation,2023-05-02,2023-06-01,Purchase,1000000,5000000,Self,Intelligence Chair,30,3000000.0,Consumer
1429,443,Mark Warner,D,VA,Senate,AMZN,Amazon.com Inc,2021-09-11,2021-09-30,Sale,1000000,5000000,Self,Intelligence Chair,19,3000000.0,Technology
1430,444,Richard Burr,R,NC,Senate,MCD,MCD Corporation,2023-05-03,2023-05-21,Sale,250000,500000,Child,Former Intelligence Chair,18,375000.0,Consumer
1431,444,Richard Burr,R,NC,Senate,SLB,SLB Corporation,2024-05-04,2024-06-06,Purchase,250000,500000,Spouse,Former Intelligence Chair,33,375000.0,Energy
1432,444,Richard Burr,R,NC,Senate,COF,COF Corporation,2024-04-20,2024-05-06,Purchase,250000,500000,Self,Former Intelligence Chair,16,375000.0,Financial
1433,444,Richard Burr,R,NC,Senate,BMY,BMY Corporation,2021-10-27,2021-12-16,Sale,250000,500000,Self,Former Intelligence Chair,50,375000.0,Healthcare
1434,444,Richard Burr,R,NC,Senate,MPC,MPC Corporation,2025-05-14,2025-05-27,Sale,100000,250000,Spouse,Former Intelligence Chair,13,175000.0,Energy
1435,444,Richard Burr,R,NC,Senate,TMO,TMO Corporation,2025-06-12,2025-06-27,Sale,250000,500000,Child,Former Intelligence Chair,15,375000.0,Healthcare
1436,444,Richard Burr,R,NC,Senate,HD,The Home Depot Inc,2023-10-10,2023-10-21,Sale,100000,250000,Spouse,Former Intelligence Chair,11,175000.0,Consumer
1437,444,Richard Burr,R,NC,Senate,GE,GE Corporation,2022-12-06,2022-12-23,Sale,250000,500000,Self,Former Intelligence Chair,17,375000.0,Industrial
1438,444,Richard Burr,R,NC,Senate,PEP,PEP Corporation,2024-11-09,2025-02-04,Purchase,250000,500000,Spouse,Former Intelligence Chair,87,375000.0,Consumer
1439,444,Richard Burr,R,NC,Senate,VLO,VLO Corporation,2024-11-22,2024-12-13,Purchase,100000,250000,Spouse,Former Intelligence Chair,21,175000.0,Energy
1440,444,Richard Burr,R,NC,Senate,AMGN,AMGN Corporation,2023-09-04,2023-10-03,Purchase,100000,250000,Self,Former Intelligence Chair,29,175000.0,Healthcare
1441,444,Richard Burr,R,NC,Senate,TGT,TGT Corporation,2024-01-06,2024-01-31,Sale,100000,250000,Self,Former Intelligence Chair,25,175000.0,Consumer
1442,444,Richard Burr,R,NC,Senate,LOW,LOW Corporation,2025-04-15,2025-05-30,Sale,250000,500000,Self,Former Intelligence Chair,45,375000.0,Consumer
1443,444,Richard Burr,R,NC,Senate,CAT,Caterpillar Inc,2024-04-07,2024-04-29,Purchase,250000,500000,Self,Former Intelligence Chair,22,375000.0,Industrial
1444,444,Richard Burr,R,NC,Senate,BAC,Bank of America Corp,2021-09-08,2021-11-19,Sale,100000,250000,Self,Former Intelligence Chair,72,175000.0,Financial
1445,444,Richard Burr,R,NC,Senate,BMY,BMY Corporation,2023-06-21,2023-07-30,Purchase,250000,500000,Self,Former Intelligence Chair,39,375000.0,Healthcare
1446,444,Richard Burr,R,NC,Senate,EOG,EOG Corporation,2021-09-12,2021-10-09,Purchase,250000,500000,Self,Former Intelligence Chair,27,375000.0,Energy
1447,444,Richard Burr,R,NC,Senate,AMGN,AMGN Corporation,2022-05-25,2022-06-19,Purchase,100000,250000,Child,Former Intelligence Chair,25,175000.0,Healthcare
1448,444,Richard Burr,R,NC,Senate,HON,HON Corporation,2022-06-02,2022-08-17,Purchase,250000,500000,Spouse,Former Intelligence Chair,76,375000.0,Industrial
1449,444,Richard Burr,R,NC,Senate,DHR,DHR Corporation,2022-02-21,2022-04-30,Purchase,100000,250000,Self,Former Intelligence Chair,68,175000.0,Healthcare
1450,444,Richard Burr,R,NC,Senate,ABT,ABT Corporation,2025-01-25,2025-02-24,Purchase,100000,250000,Self,Former Intelligence Chair,30,175000.0,Healthcare
1451,444,Richard Burr,R,NC,Senate,RTX,RTX Corporation,2025-03-31,2025-05-06,Purchase,100000,250000,Spouse,Former Intelligence Chair,36,175000.0,Industrial
1452,444,Richard Burr,R,NC,Senate,DHR,DHR Corporation,2024-02-05,2024-02-25,Purchase,100000,250000,Self,Former Intelligence Chair,20,175000.0,Healthcare
1453,444,Richard Burr,R,NC,Senate,SLB,SLB Corporation,2022-12-02,2022-12-24,Sale,100000,250000,Self,Former Intelligence Chair,22,175000.0,Energy
1454,444,Richard Burr,R,NC,Senate,COST,COST Corporation,2024-11-29,2025-01-12,Purchase,250000,500000,Self,Former Intelligence Chair,44,375000.0,Consumer
1455,444,Richard Burr,R,NC,Senate,KO,The Coca-Cola Company,2024-01-16,2024-02-08,Sale,100000,250000,Self,Former Intelligence Chair,23,175000.0,Consumer
1456,445,Pat Toomey,R,PA,Senate,TFC,TFC Corporation,2024-12-05,2025-01-14,Sale,500000,1000000,Self,Former Banking Chair,40,750000.0,Financial
1457,445,Pat Toomey,R,PA,Senate,CVX,Chevron Corporation,2024-02-17,2024-03-09,Purchase,500000,1000000,Self,Former Banking Chair,21,750000.0,Energy
1458,445,Pat Toomey,R,PA,Senate,GOOGL,Alphabet Inc Class A,2023-01-03,2023-02-01,Purchase,500000,1000000,Self,Former Banking Chair,29,750000.0,Technology
1459,445,Pat Toomey,R,PA,Senate,VLO,VLO Corporation,2023-07-29,2023-08-15,Purchase,500000,1000000,Self,Former Banking Chair,17,750000.0,Energy
1460,445,Pat Toomey,R,PA,Senate,LOW,LOW Corporation,2022-01-13,2022-02-05,Purchase,250000,500000,Self,Former Banking Chair,23,375000.0,Consumer
1461,445,Pat Toomey,R,PA,Senate,NVDA,NVIDIA Corporation,2022-02-20,2022-03-11,Purchase,500000,1000000,Spouse,Former Banking Chair,19,750000.0,Technology
1462,445,Pat Toomey,R,PA,Senate,WMT,Walmart Inc,2021-10-07,2021-10-19,Sale,250000,500000,Self,Former Banking Chair,12,375000.0,Consumer
1463,445,Pat Toomey,R,PA,Senate,TMO,TMO Corporation,2025-02-18,2025-03-16,Purchase,500000,1000000,Spouse,Former Banking Chair,26,750000.0,Healthcare
1464,445,Pat Toomey,R,PA,Senate,UPS,UPS Corporation,2021-12-05,2021-12-29,Sale,250000,500000,Self,Former Banking Chair,24,375000.0,Industrial
1465,445,Pat Toomey,R,PA,Senate,KO,The Coca-Cola Company,2023-09-17,2023-11-17,Sale,250000,500000,Spouse,Former Banking Chair,61,375000.0,Consumer
1466,445,Pat Toomey,R,PA,Senate,GS,GS Corporation,2021-10-08,2022-04-17,Purchase,250000,500000,Spouse,Former Banking Chair,191,375000.0,Financial
1467,445,Pat Toomey,R,PA,Senate,COF,COF Corporation,2022-09-22,2022-10-27,Purchase,500000,1000000,Self,Former Banking Chair,35,750000.0,Financial
1468,445,Pat Toomey,R,PA,Senate,SLB,SLB Corporation,2023-03-18,2023-04-08,Sale,500000,1000000,Spouse,Former Banking Chair,21,750000.0,Energy
1469,445,Pat Toomey,R,PA,Senate,XOM,Exxon Mobil Corporation,2023-10-31,2023-11-27,Purchase,500000,1000000,Spouse,Former Banking Chair,27,750000.0,Energy
1470,445,Pat Toomey,R,PA,Senate,COF,COF Corporation,2024-07-06,2024-08-18,Sale,250000,500000,Spouse,Former Banking Chair,43,375000.0,Financial
1471,445,Pat Toomey,R,PA,Senate,DHR,DHR Corporation,2024-02-10,2024-03-30,Sale,100000,250000,Self,Former Banking Chair,49,175000.0,Healthcare
1472,445,Pat Toomey,R,PA,Senate,MPC,MPC Corporation,2023-01-25,2023-03-05,Sale,250000,500000,Self,Former Banking Chair,39,375000.0,Energy
1473,445,Pat Toomey,R,PA,Senate,GS,GS Corporation,2023-12-03,2024-01-02,Purchase,250000,500000,Self,Former Banking Chair,30,375000.0,Financial
1474,445,Pat Toomey,R,PA,Senate,MS,MS Corporation,2022-11-23,2022-12-12,Purchase,250000,500000,Self,Former Banking Chair,19,375000.0,Financial
1475,445,Pat Toomey,R,PA,Senate,COF,COF Corporation,2024-01-04,2024-02-02,Purchase,500000,1000000,Self,Former Banking Chair,29,750000.0,Financial
